path,before_sha256,after_sha256,unchanged
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/05_日度对齐主表.png,5dd25e5b3153709ac2d6de13a1d4ec0a55cc18838afc94fa005c3385117ea733,5dd25e5b3153709ac2d6de13a1d4ec0a55cc18838afc94fa005c3385117ea733,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/06_SGE原始日行情.png,5e14af4cfbb32f88b82ee60ce8fba311578edbbc065b296409234edd8630bbf8,5e14af4cfbb32f88b82ee60ce8fba311578edbbc065b296409234edd8630bbf8,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/07_FRED日度原始.png,f3c73d876352d6b37fecd0aa6a6b5381fd5815a912ef27c69ccd023b6fee3970,f3c73d876352d6b37fecd0aa6a6b5381fd5815a912ef27c69ccd023b6fee3970,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/08_CFTC周度持仓.png,5c9174c676032f7ead8fc1d1495b62ca9225a24e67d5fcdd6994b6729affd520,5c9174c676032f7ead8fc1d1495b62ca9225a24e67d5fcdd6994b6729affd520,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/09_月度研究主表.png,3a9ab7976cc6a864f670f3ff3c776faf48311bc4ac6bffdf4fa500f10d5eecab,3a9ab7976cc6a864f670f3ff3c776faf48311bc4ac6bffdf4fa500f10d5eecab,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/10_GPR月度.png,4bcbb1941bbb2b7b2ccb3724147db6274cd7af7f59a31d0887e25c4fb37bce1a,4bcbb1941bbb2b7b2ccb3724147db6274cd7af7f59a31d0887e25c4fb37bce1a,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/12_来源与口径.png,1a7cd2fc26ce5ace80c6c91dfeb881f1c343a683dcf06497a6da6c98c42e9d5a,1a7cd2fc26ce5ace80c6c91dfeb881f1c343a683dcf06497a6da6c98c42e9d5a,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/13_质量检查_导出后复核.png,39e58ff57324c6d06c29cea55564c3aaf5e0057e3be747ce9135caf1fd23dea5,39e58ff57324c6d06c29cea55564c3aaf5e0057e3be747ce9135caf1fd23dea5,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/13_质量检查.png,d450f5a8bdff5d0e8487a085e2c67f21c14b7f8ea1b868e50c38ccc1e5e0fe43,d450f5a8bdff5d0e8487a085e2c67f21c14b7f8ea1b868e50c38ccc1e5e0fe43,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_factor_previews/全部工作表总览.png,3678a0d3d95b05b7b736c6019ac9ebe661332d88e818d67c212fee287ad6623e,3678a0d3d95b05b7b736c6019ac9ebe661332d88e818d67c212fee287ad6623e,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/00_说明与总览.png,a3ec852b4a0d32db2b831c2c5e8a7a08fa931060160da8139759ebffc13760ad,a3ec852b4a0d32db2b831c2c5e8a7a08fa931060160da8139759ebffc13760ad,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/01_金银传导链.png,88de314c449aecc89c7b9be201d8666eebf884769d47d43f430eda44c51e3795,88de314c449aecc89c7b9be201d8666eebf884769d47d43f430eda44c51e3795,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/02_金银因素表.png,de801b693f6a3e2ae5776b60966a5129ae7ebd2ebb4cee5b63d68357c0707a9c,de801b693f6a3e2ae5776b60966a5129ae7ebd2ebb4cee5b63d68357c0707a9c,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/03_事件关联.png,13db6574965f9a4d0780eaedf157dc799941e492dc5b10e467ac16f5ebd8397b,13db6574965f9a4d0780eaedf157dc799941e492dc5b10e467ac16f5ebd8397b,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/04_术语与字段说明.png,c6dad85847fb87e50fedd82a3e20a9b2ae3c3e05d6a33f6e607e5a63f563a8fc,c6dad85847fb87e50fedd82a3e20a9b2ae3c3e05d6a33f6e607e5a63f563a8fc,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/05_金银日度主表.png,6df3374331cc23392fb93690976cf6db13958f138fdfdb0099ecfba1e8b755ec,6df3374331cc23392fb93690976cf6db13958f138fdfdb0099ecfba1e8b755ec,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/06_SGE原始日行情.png,fecd0334dedff87e1121bfbd387e57c670d5b6aabc0b9aa49e02896b663ff941,fecd0334dedff87e1121bfbd387e57c670d5b6aabc0b9aa49e02896b663ff941,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/07_FRED日度原始.png,af055dcd8210c962652cacadfd12360defd8b27e20e3527078c30f16051567da,af055dcd8210c962652cacadfd12360defd8b27e20e3527078c30f16051567da,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/08_CFTC周度持仓.png,7f517650ccb89298d61d02353bc0a1686e7753332f6e6c28f849e6f1ee8462e1,7f517650ccb89298d61d02353bc0a1686e7753332f6e6c28f849e6f1ee8462e1,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/09_金银月度主表.png,903bde3062650d226923e29c527e442fd0fc71e6edcab109386c7138e1a57ae2,903bde3062650d226923e29c527e442fd0fc71e6edcab109386c7138e1a57ae2,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/10_GPR月度.png,50ae9168b1a0005777f8ac5ac6c11375e259f2bd33d3c594fa2251d51b2c6d26,50ae9168b1a0005777f8ac5ac6c11375e259f2bd33d3c594fa2251d51b2c6d26,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/11_白银年度供需.png,4e08455514789bf6023e612587d66283d1bdf7b913f85213163c064b52b385cf,4e08455514789bf6023e612587d66283d1bdf7b913f85213163c064b52b385cf,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/12_来源与口径.png,0594c99a828153a4da1914b08e225808986d005be988f26a85e3b2dd65194fd9,0594c99a828153a4da1914b08e225808986d005be988f26a85e3b2dd65194fd9,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_chinese_previews/13_质量检查.png,c2b40f26571fa0c495573fa4760318b7da95e034d25dcb4a8679fda664ddfd98,c2b40f26571fa0c495573fa4760318b7da95e034d25dcb4a8679fda664ddfd98,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/00_说明与总览.png,1390256a13216ccaca6c1077130f56ce9d55b8199b3b4d0d14500db82c00c745,1390256a13216ccaca6c1077130f56ce9d55b8199b3b4d0d14500db82c00c745,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/01_金银传导链.png,88de314c449aecc89c7b9be201d8666eebf884769d47d43f430eda44c51e3795,88de314c449aecc89c7b9be201d8666eebf884769d47d43f430eda44c51e3795,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/02_金银因素表.png,de801b693f6a3e2ae5776b60966a5129ae7ebd2ebb4cee5b63d68357c0707a9c,de801b693f6a3e2ae5776b60966a5129ae7ebd2ebb4cee5b63d68357c0707a9c,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/03_事件关联.png,06da3f27f7692229739bea194ea064b247dc7665d91403d3b4c22fb6ea57de23,06da3f27f7692229739bea194ea064b247dc7665d91403d3b4c22fb6ea57de23,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/05_金银日度主表.png,4ff53186d87f4e60fa908f57d066834bd96cdba357438e83bedc5c1fd47371f6,4ff53186d87f4e60fa908f57d066834bd96cdba357438e83bedc5c1fd47371f6,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/06_SGE原始日行情.png,5e14af4cfbb32f88b82ee60ce8fba311578edbbc065b296409234edd8630bbf8,5e14af4cfbb32f88b82ee60ce8fba311578edbbc065b296409234edd8630bbf8,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/07_FRED日度原始.png,f3c73d876352d6b37fecd0aa6a6b5381fd5815a912ef27c69ccd023b6fee3970,f3c73d876352d6b37fecd0aa6a6b5381fd5815a912ef27c69ccd023b6fee3970,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/08_CFTC周度持仓.png,5c9174c676032f7ead8fc1d1495b62ca9225a24e67d5fcdd6994b6729affd520,5c9174c676032f7ead8fc1d1495b62ca9225a24e67d5fcdd6994b6729affd520,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/09_金银月度主表.png,3a9ab7976cc6a864f670f3ff3c776faf48311bc4ac6bffdf4fa500f10d5eecab,3a9ab7976cc6a864f670f3ff3c776faf48311bc4ac6bffdf4fa500f10d5eecab,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/10_GPR月度.png,4bcbb1941bbb2b7b2ccb3724147db6274cd7af7f59a31d0887e25c4fb37bce1a,4bcbb1941bbb2b7b2ccb3724147db6274cd7af7f59a31d0887e25c4fb37bce1a,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/11_白银年度供需.png,ae201fe4f96958fb627f89bc3bc2920dc2dee429fbf27738983047940a9171ac,ae201fe4f96958fb627f89bc3bc2920dc2dee429fbf27738983047940a9171ac,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/12_来源与口径.png,0594c99a828153a4da1914b08e225808986d005be988f26a85e3b2dd65194fd9,0594c99a828153a4da1914b08e225808986d005be988f26a85e3b2dd65194fd9,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/gold_silver_factor_previews/13_质量检查.png,2c812c3fd2271b36bd6059b6af591c8eaed5385c7a636d085574267e29602e69,2c812c3fd2271b36bd6059b6af591c8eaed5385c7a636d085574267e29602e69,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/00_使用说明.png,6674ffeca2d78280002b5512d578247ac0f97f168d14120a834dd400161afa3c,6674ffeca2d78280002b5512d578247ac0f97f168d14120a834dd400161afa3c,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/01_数据目录.png,d349052cc2483be4a8e42cf12efd5d11b46272e3178e2c7053f11ffaf0d579f6,d349052cc2483be4a8e42cf12efd5d11b46272e3178e2c7053f11ffaf0d579f6,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/02_因素地图.png,82d767eca43c82c2deed120cef1903bea1d9c71b87c5b9229ad99cf9bf359a79,82d767eca43c82c2deed120cef1903bea1d9c71b87c5b9229ad99cf9bf359a79,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/03_事件时间线.png,9bf143a0e19622d38a1c4597237ba4670a1afd417f3e56e37be8cd7b221eabb9,9bf143a0e19622d38a1c4597237ba4670a1afd417f3e56e37be8cd7b221eabb9,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/04_因子扫描.png,ace1cbb4c31661fa95d5d112aee024bf283bcb96880769c9ac23b20c8213dac9,ace1cbb4c31661fa95d5d112aee024bf283bcb96880769c9ac23b20c8213dac9,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/05_月度建模表.png,bd632993f42bc18fdf7a22890ab056db4365c18c1e78ca29ff5a878c61a32bdf,bd632993f42bc18fdf7a22890ab056db4365c18c1e78ca29ff5a878c61a32bdf,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/06_月度价格.png,d40b762f5d30e265be4dfc575795ca3d5ec7da5e3e6856a7cb287601e090290f,d40b762f5d30e265be4dfc575795ca3d5ec7da5e3e6856a7cb287601e090290f,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/07_日收益率.png,a9ad34115b466bb4d2e5851a41f9bff16481a46bf6194e94617b0bc696aaa74a,a9ad34115b466bb4d2e5851a41f9bff16481a46bf6194e94617b0bc696aaa74a,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/08_美元指数.png,75c7252fc2e92719cb710ccd0d444efb2d1a5e25d9be04a275865a8dd2a4d211,75c7252fc2e92719cb710ccd0d444efb2d1a5e25d9be04a275865a8dd2a4d211,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/09_CFTC持仓.png,f90ee14bcf6d44cf243ff8b070aec9dda4826b3355dab892de12876319a60748,f90ee14bcf6d44cf243ff8b070aec9dda4826b3355dab892de12876319a60748,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/10_GPR指数.png,4a0c2a5477abc7c78dc714c8aa028f3d916ca87051faab8aa8a1757fb4a9eceb,4a0c2a5477abc7c78dc714c8aa028f3d916ca87051faab8aa8a1757fb4a9eceb,1
最终数据/最终数据/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/11_质量检查.png,64cf48b997c665bc682d344e27c67560d44b7defed4465041bad3279067095c8,64cf48b997c665bc682d344e27c67560d44b7defed4465041bad3279067095c8,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/processed/China_Mainland_EPU_proxy_2022-02_to_2025-02.csv,1fd2cdd557f47c4483eaf3f75a9fcf9acf8d41c4b906219d35fce2222a365a7b,1fd2cdd557f47c4483eaf3f75a9fcf9acf8d41c4b906219d35fce2222a365a7b,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/processed/Fed_broad_dollar_proxy_2022-02_to_2025-02.csv,10e9314091975551e1d59cc1e10b3ce38b30aeb6803448273d250a721b43e5da,10e9314091975551e1d59cc1e10b3ce38b30aeb6803448273d250a721b43e5da,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/processed/THUOCL_caijing_utf8.csv,7835d68446c871cf2b59ef552d7301c04849e4778ec01873abbbc3a220e84a24,7835d68446c871cf2b59ef552d7301c04849e4778ec01873abbbc3a220e84a24,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/processed/US_Treasury_real_yield_proxy_2022-02_to_2025-02.csv,9ac2c8e57b9784e9d8715bd00c4b79d0f4ac2fa386400b501c4795c02ba3df20,9ac2c8e57b9784e9d8715bd00c4b79d0f4ac2fa386400b501c4795c02ba3df20,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/processed/World_Bank_commodity_proxies_2022-02_to_2025-02.csv,fbb27012e156ff32a0347741cefdb5953c6e8fa335a348e4912db08cbcaec814,fbb27012e156ff32a0347741cefdb5953c6e8fa335a348e4912db08cbcaec814,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/raw/~$China_Mainland_Paper_EPU.xlsx,7a4e96f90a2023d863091f0af8b77d34e645a4995be456daacb74dc2b94fbc99,7a4e96f90a2023d863091f0af8b77d34e645a4995be456daacb74dc2b94fbc99,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/raw/China_Mainland_Paper_EPU.xlsx,16941dfed24eed12afe2d9e92b02a561e2b2f2e4540ae3306893d70985e79222,16941dfed24eed12afe2d9e92b02a561e2b2f2e4540ae3306893d70985e79222,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/raw/THUOCL_caijing.txt,68e63d2009e59c6f388eeaa789d19b6a681657de3e8e56cc3479b21cd8548542,68e63d2009e59c6f388eeaa789d19b6a681657de3e8e56cc3479b21cd8548542,1
最终数据/最终数据/research/media_sentiment_gold_paper/datasets/raw/THUOCL_LICENSE.txt,db4b8cca414db4cf487b933d07a0514f77caf44f9f3d392f2bc9d7ba0d511c58,db4b8cca414db4cf487b933d07a0514f77caf44f9f3d392f2bc9d7ba0d511c58,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/checksums_sha256.txt,075c9565cdc8da26036abdfd7500d68d828f924dda58cddae03f23164c1dd309,075c9565cdc8da26036abdfd7500d68d828f924dda58cddae03f23164c1dd309,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/dataset_manifest.csv,a0c7333bbd04c4f0c05619806e23aa9af3b53075b9745496c7a16e94ba3af53c,a0c7333bbd04c4f0c05619806e23aa9af3b53075b9745496c7a16e94ba3af53c,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/europepmc_fulltext.xml,1aa9d51b0e09a196758e72f6b58f6df55f42216213930d44fa2eb9e541c71799,1aa9d51b0e09a196758e72f6b58f6df55f42216213930d44fa2eb9e541c71799,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/heywhale_app.js,a3f0e314b53435400a271eadc3c164e4a8ea8045bbe39f6f0a5661e2aaf155a7,a3f0e314b53435400a271eadc3c164e4a8ea8045bbe39f6f0a5661e2aaf155a7,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/heywhale_dataset_page.html,50b7588d55000764dd1e33733bd0d70319d58c77bede63fa47cb6d597b2d2b57,50b7588d55000764dd1e33733bd0d70319d58c77bede63fa47cb6d597b2d2b57,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/sge_en_daily.html,a0cae3c4742b81f92f67b66afccc3774b688c6b08c043edc1273cddf776d9546,a0cae3c4742b81f92f67b66afccc3774b688c6b08c043edc1273cddf776d9546,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/sge_func.js,05b2bf8b527f19a71aa6d48cad443622b1453c6af2bff2c00bad5181616ba7b6,05b2bf8b527f19a71aa6d48cad443622b1453c6af2bff2c00bad5181616ba7b6,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/sge_main.js,095cd996e7b768280dc45a479cdb67e3d8c311d127b6cebd88f474262777d947,095cd996e7b768280dc45a479cdb67e3d8c311d127b6cebd88f474262777d947,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/sge_quotation_daily_new.html,a8a5d352558791a5e9986e6cdb52c6daeafda3d3203c860cf891f7d63deca57b,a8a5d352558791a5e9986e6cdb52c6daeafda3d3203c860cf891f7d63deca57b,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/sge_tools.js,3791aae159b6a6b2e37fc533131bdb9d765b425d5823580c9f933ac125b7070e,3791aae159b6a6b2e37fc533131bdb9d765b425d5823580c9f933ac125b7070e,1
最终数据/最终数据/research/media_sentiment_gold_paper/metadata/weebly_cookies.txt,036e47d2fec97fe2a96b3a69424a7e3db6f58268c9b2284cfe87e28bfb1571ac,036e47d2fec97fe2a96b3a69424a7e3db6f58268c9b2284cfe87e28bfb1571ac,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/~$论文数据来源与复现清单.xlsx,7a4e96f90a2023d863091f0af8b77d34e645a4995be456daacb74dc2b94fbc99,7a4e96f90a2023d863091f0af8b77d34e645a4995be456daacb74dc2b94fbc99,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/论文数据来源与复现清单.xlsx,0f201c8de76bdc2c20c83ef8877bffd963a685b5a205d0310b446dc516c6cce5,0f201c8de76bdc2c20c83ef8877bffd963a685b5a205d0310b446dc516c6cce5,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/论文数据来源与复现清单.xlsx.inspect.ndjson,3f3960de6bf79f0fdbedd13be0eb34444d13838dd1df9b7c18930753c20d5b75,3f3960de6bf79f0fdbedd13be0eb34444d13838dd1df9b7c18930753c20d5b75,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/formula_error_scan.ndjson,acc0111e19cf44d2753fc9ecd164bf1b27fbd65597463a25cf48bd1c65e90146,acc0111e19cf44d2753fc9ecd164bf1b27fbd65597463a25cf48bd1c65e90146,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/导读.png,56c9d2012b5808783749b1c3fb08a517d84614c629dbbc47fc67f72be2cd1898,56c9d2012b5808783749b1c3fb08a517d84614c629dbbc47fc67f72be2cd1898,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/复现风险.png,2b200869f2b6818b962d592cddac74298f218b5c6dfeaea682537c73aed3e5bf,2b200869f2b6818b962d592cddac74298f218b5c6dfeaea682537c73aed3e5bf,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/美元指数代理.png,beec18add2f22e0aa215d267e719cf3c55dd5284f3072ae000d5b41e0498a0e0,beec18add2f22e0aa215d267e719cf3c55dd5284f3072ae000d5b41e0498a0e0,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/商品月度代理.png,a4fca2c492d06fd2af7e22e911c9a7391264a7bac57f45c1e008941c328ac087,a4fca2c492d06fd2af7e22e911c9a7391264a7bac57f45c1e008941c328ac087,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/实际利率代理.png,b8cbbd3916426bcf3a30150ee2179b35910a28bf85738bb29d2765b2a9c394b0,b8cbbd3916426bcf3a30150ee2179b35910a28bf85738bb29d2765b2a9c394b0,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/数据清单.png,d66875fcac53ada943fcc255177b270cdb938ef65fc1e30d7995bec569f933a9,d66875fcac53ada943fcc255177b270cdb938ef65fc1e30d7995bec569f933a9,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/质量检查.png,4a831ed5fa86ecdc11af920f5813b77ac9bc9491c13d091a24635481d008dcd4,4a831ed5fa86ecdc11af920f5813b77ac9bc9491c13d091a24635481d008dcd4,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/EPU代理.png,fcc4d5d2f09bdd43304cd8e020b395d78215587289576e9a1dcb71b86f538552,fcc4d5d2f09bdd43304cd8e020b395d78215587289576e9a1dcb71b86f538552,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/previews/THUOCL财经词表.png,1d06b1958bc3fdba744a5055c28338172ea6f8e621f45c45be4f31d1fb207fea,1d06b1958bc3fdba744a5055c28338172ea6f8e621f45c45be4f31d1fb207fea,1
最终数据/最终数据/research/media_sentiment_gold_paper/outputs/019f56e7-91fe-7a43-b1d0-ae50e45c9d0c/workbook_inspect.ndjson,0b6ae80ef747fff19c464db237e165e78ab63611686614db7def0cf6320c6353,0b6ae80ef747fff19c464db237e165e78ab63611686614db7def0cf6320c6353,1
最终数据/最终数据/research/media_sentiment_gold_paper/README_论文学习与数据说明.md,b423033d42841d2cb258f7f3c6bfefc09eea27ec10ff2ac92c74b6f5123b7347,b423033d42841d2cb258f7f3c6bfefc09eea27ec10ff2ac92c74b6f5123b7347,1
最终数据/最终数据/research/media_sentiment_gold_paper/scripts/build_reproducibility_package.mjs,78b91219f6df916073a1d55ee6e66f5702532985a664b019a1488c8431d5b82a,78b91219f6df916073a1d55ee6e66f5702532985a664b019a1488c8431d5b82a,1
XH-202612_Smartbi AI驱动的数据创新平台研究.pdf,f340b535e9a64e681030a6e45be673a9704163b77c29b49575aaae6d0475b242,f340b535e9a64e681030a6e45be673a9704163b77c29b49575aaae6d0475b242,1
XH-202612比赛硬性要求与评分标准_含技术方案.xlsx,29f5360c483e95434bd813060528e7fcd566a02fdfa0057cabaf06c8ed3b5867,29f5360c483e95434bd813060528e7fcd566a02fdfa0057cabaf06c8ed3b5867,1
